file,complexity
src/main/resources/templates/accesscontrol/form.html,None
src/main/resources/templates/accesscontrol/formEdit.html,None
src/main/java/br/ufc/great/syspromocity/util/GeradorQRCode.java,6
src/main/java/br/ufc/great/syspromocity/util/ManipuladorDatas.java,1
src/main/java/br/ufc/great/syspromocity/controller/FileUploadController.java,7
src/main/resources/templates/updoads/uploadstatusview.html,None
src/main/resources/templates/updoads/uploadview.html,None
src/main/resources/templates/updoads/viewfileuploaded.html,None
src/main/resources/templates/coupons/all.html,None
src/main/resources/templates/users/listCoupons.html,None
src/main/resources/static/dist/js/mapsStores.json,None
src/main/resources/static/dist/js/ufpimaps.json,None
src/main/resources/sql/autorities.sql,None
src/main/resources/templates/users/listAllUsers.html,None
src/main/resources/templates/users/listFriends.html,None
src/main/resources/templates/users/formpwdProfile.html,None
src/main/resources/templates/uploads/formpwd.html,None
src/main/resources/templates/users/formImage.html,None
src/main/resources/templates/register.html,None
src/main/java/br/ufc/great/syspromocity/model/MyStores.java,5
src/main/java/br/ufc/great/syspromocity/repository/MyStoresRepository.java,0
src/main/java/br/ufc/great/syspromocity/service/MyStoresService.java,2
src/main/resources/templates/dashboard/indexStoreOwner.html,None
src/main/resources/templates/dashboard/indexUser.html,None
src/main/resources/templates/stores/formMyStore.html,None
src/main/resources/templates/stores/formPromotionsStoreOfUser.html,None
src/main/resources/templates/stores/formStoreOfUser.html,None
src/main/resources/templates/stores/listPromotionsStoreOfUser.html,None
src/main/resources/templates/stores/listStoresOfUser.html,None
